,BusStopCode,Description,Latitude,Longitude,RoadName
390,11369,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467,Nth Buona Vista Rd
391,11379,Buona Vista Ter,1.30917002463976,103.79236323128613,Nth Buona Vista Rd
392,11381,Blk 10A,1.30841137865065,103.79328294102335,Holland Dr
393,11389,Blk 46,1.30906501014268,103.7929321687807,Holland Dr
394,11401,Holland V Stn/Blk12,1.30906722197973,103.79507444402137,Holland Ave
395,11409,Blk 9,1.3076441670056,103.79432583301961,Holland Ave
396,11419,Holland V Stn Exit A,1.31102981378085,103.79604399202725,Holland Ave
397,11429,Opp Blk 115B,1.30454000002017,103.7983633329984,C'wealth Dr
398,11439,Blk 92,1.30606472198412,103.80029777801455,C'wealth Dr
399,11441,Blk 58,1.29780416697573,103.79754055603178,C'wealth Dr
400,11449,Blk 37B,1.29840527801842,103.79760333302292,C'wealth Dr
401,11451,Blk 72,1.30034972200468,103.79707277801477,C'wealth Dr
402,11459,Blk 50,1.30097055597804,103.7968519439962,C'wealth Dr
403,11469,Queensway Sec Sch,1.30113503392421,103.80188584326886,Margaret Dr
404,11471,Opp The Fisherman Ch,1.29951892595663,103.80315156606572,Margaret Dr
405,11479,The Fisherman Ch,1.29938075130292,103.80371985837914,Margaret Dr
406,11481,Queenstown Lib,1.29811518922625,103.8060054035445,Margaret Dr
407,11489,Opp Queenstown Lib,1.29845351507922,103.80499720571189,Margaret Dr
408,11491,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003,Margaret Dr
409,11499,Queenstown Pr Sch,1.29685053610951,103.80788663334461,Margaret Dr
410,11511,Alexandra Hosp,1.2859468736223,103.80251884462385,Alexandra Rd
411,11519,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303,Alexandra Rd
412,11521,Anchorpoint,1.2885710102662,103.80543003047167,Alexandra Rd
413,11529,Bef IKEA Ind Bldg,1.28903120647732,103.8060909305284,Alexandra Rd
414,11531,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794,Alexandra Rd
415,11539,Lea Hin Hardware Fty,1.29117049549107,103.80786180498694,Alexandra Rd
416,11541,Opp Queens,1.29235984013148,103.80578500139798,Stirling Rd
417,11551,Tiong Ghee Tp,1.29126703051517,103.8040959835246,Stirling Rd
418,11561,Blk 166,1.29107396045212,103.80247592924283,Stirling Rd
419,11579,Blk 158,1.29256489056942,103.80303321252237,Mei Ling St
420,11589,Blk 157,1.292991881006,103.80400524995773,Mei Ling St
421,11599,Blk 153,1.29420805600708,103.80314888900556,Mei Ling St
422,11609,Blk 163,1.29188972202709,103.80212194401808,Mei Chin Rd
423,12021,Bef Moonbeam Wk,1.31907638897016,103.78243055601493,Holland Rd
424,12029,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,Holland Rd
425,12031,Pandan Valley Condo,1.3208008510991,103.7796285552172,Ulu Pandan Rd
426,12039,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835,Ulu Pandan Rd
427,12041,Aft Pandan Valley,1.32049172685895,103.77653442120544,Ulu Pandan Rd
428,12049,Opp Pandan Valley,1.32091131971837,103.77655888991401,Ulu Pandan Rd
429,12051,Pine Gr Condo,1.3204289505949,103.7750613105408,Ulu Pandan Rd
430,12059,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,Ulu Pandan Rd
431,12061,Blk 109,1.32178500189496,103.77087339859139,Clementi Rd
432,12069,Opp Blk 109A,1.321433056,103.7710419,Clementi Rd
433,12071,Blk 116,1.32402249998323,103.77219388896603,Clementi Rd
434,12079,Opp Blk 116,1.32383187575187,103.77263094375739,Clementi Rd
435,12081,Maju Camp,1.326468056,103.77543,Clementi Rd
436,12089,Opp Maju Camp,1.326261111,103.7757089,Clementi Rd
437,12091,SIM HQ,1.32918315486756,103.7771471166854,Clementi Rd
438,12099,Opp SIM HQ,1.327838056,103.7767036,Clementi Rd
439,12101,Ngee Ann Poly,1.33243896358504,103.77768506316727,Clementi Rd
440,12109,Opp Ngee Ann Poly,1.330819444,103.7780086,Clementi Rd
441,12111,Bef Clementi Rd,1.3191179107649,103.77222980786665,Ulu Pandan Rd
442,12119,Police KINS Trg Camp,1.31964598192789,103.77279266281438,Ulu Pandan Rd
443,12121,Blk 7,1.31164833301814,103.7871516670319,Ghim Moh Rd
444,12129,Blk 3,1.31182111096862,103.78732611099163,Ghim Moh Rd
445,12131,Aft Grove Ave,1.3141594439742,103.785061666981,Mt Sinai Rd
446,12139,Aft Mt Sinai Lane,1.31453185933289,103.78504157068625,Mt Sinai Rd
447,12141,Opp Henry Pk,1.31574389841394,103.78239154819083,Mt Sinai Rd
448,12149,Henry Pk,1.31576900455367,103.78266099158458,Mt Sinai Rd
449,12151,Bef Moonbeam Terr,1.31865064467378,103.78127574919664,Moonbeam Walk
450,12169,Pandan Valley,1.31916549240365,103.77724170687915,Pandan Valley
451,12179,Montview,1.31679504687757,103.7769949436126,Mt Sinai Rise
452,12189,Bef Mt Sinai Dr,1.31642693680141,103.78022402243116,Mt Sinai Rise
453,12199,Opp Village Twr,1.31547998901343,103.77820622498255,Mt Sinai Rise
454,12201,Logishub @ Clementi,1.32670826856501,103.76399509585458,Clementi Ave 6
455,12209,Opp Logishub @ Clementi,1.32653202760922,103.76429968220569,Clementi Ave 6
456,12211,Bef Mt Sinai Wk,1.31721336095462,103.78070712088581,Mt Sinai Dr
457,13011,Opp S'pore Botanic Gdns,1.30634849184404,103.81983822614549,Napier Rd
458,13019,S'pore Botanic Gdns,1.3067380217198,103.82013079894885,Napier Rd
459,13021,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292,Holland Rd
460,13029,Bef Tyersall Ave,1.30671783282361,103.8145185880206,Holland Rd
461,13031,Opp Chatsworth Rd,1.29912972200223,103.81707388901162,Tanglin Rd
462,13039,Bef Chatsworth Rd,1.29981572699945,103.81744265557978,Tanglin Rd
463,13041,Aft Rochalie Dr,1.30242834318416,103.81967634723284,Tanglin Rd
464,13049,Bef Rochalie Dr,1.30261671321463,103.82045069624506,Tanglin Rd
465,13051,Opp Valley Pt,1.29334305906356,103.8263656209055,River Valley Rd
466,13059,Valley Pt,1.29328273601932,103.82663492676832,River Valley Rd
467,13062,STELLAR RV,1.29476674399435,103.82853268161283,River Valley Rd
468,13063,RV SUITES,1.29534692836828,103.82964309110659,River Valley Rd
469,13069,RV RESIDENCES,1.29488000002792,103.82880805602646,River Valley Rd
470,13071,Riva Lodge,1.29636199316259,103.8322512944371,River Valley Rd
471,13079,The Cosmopolitan,1.29612213279141,103.83229211134126,River Valley Rd
472,13081,St. Thomas Wk,1.2959113890106,103.83624277798825,River Valley Rd
473,13089,Opp St. Thomas Wk,1.29575111096804,103.83604111103381,River Valley Rd
474,13091,AFT KIM YAM RD,1.29593138900491,103.83937805601917,River Valley Rd
475,13099,BEF KIM YAM RD,1.29578024244395,103.83961272081199,River Valley Rd
476,13101,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,River Valley Rd
477,13109,UE Sq/Bef Mohd Sultan Rd,1.29350944398488,103.84272416702719,River Valley Rd
478,13119,Opp Great World City,1.29362677394379,103.83283853530904,Kim Seng Rd
479,13121,Opp Great World City,1.29409221679274,103.8308377640795,Zion Rd
480,13139,The Trillium,1.2950426189642,103.83205533028763,Kim Seng Rd
481,13141,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917,Hoot Kiam Rd
482,13159,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,Irwell Bank Rd
483,13169,Grange 80 Condo,1.29910305180416,103.82839289158527,Grange Rd
484,13171,Gramercy Pk,1.29906809120339,103.82650703485064,Grange Rd
485,13179,Cliveden At Grange,1.29925749997453,103.82665250000115,Grange Rd
486,13181,Aft One Tree Hill,1.30023223661153,103.82403473005562,Grange Rd
487,13189,Bef One Tree Hill,1.30038166697497,103.82414749997376,Grange Rd
488,13191,Bef Orchard Blvd,1.302461,103.8297819,Paterson Rd
489,13199,Aft Orchard Blvd,1.302127,103.829875,Paterson Rd
490,13201,British High Comm,1.30453622259471,103.82209559895128,Tanglin Rd
491,13209,Opp British High Comm,1.3040310710651,103.82205605505206,Tanglin Rd
492,13211,Aft Unity St,1.29241699362559,103.841095990069,Mohd Sultan Rd
493,14009,HarbourFront Int,1.26703502614245,103.81901469907409,Seah Im Rd
494,14011,Bef Mt Faber Lodge,1.26795444401606,103.8255261109799,Kg Bahru Rd
495,14019,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542,Kg Bahru Rd
496,14021,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728,Lower Delta Rd
497,14029,Blk 105,1.27247333301883,103.82418777803016,Lower Delta Rd
498,14031,St. Theresa's Convent,1.27624277802151,103.82306027800865,Lower Delta Rd
499,14039,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822,Lower Delta Rd
